query_id Q0 doc_id rank BM25_score system_name
4 Q0 Mojave_Desert 59 1.5247552008143834 UniBM25
4 Q0 Meteor 60 1.520475562722414 UniBM25
4 Q0 Meteoroid 61 1.520475562722414 UniBM25
4 Q0 Newfoundland 62 1.5132441439315583 UniBM25
4 Q0 Ancient_China 63 1.49909676273556 UniBM25
4 Q0 Hubble_Space_Telescope 64 1.4933382531616604 UniBM25
4 Q0 Balloon_(aircraft) 65 1.4913298475731571 UniBM25
4 Q0 Roman_trade_with_India 66 1.4685696741912948 UniBM25
4 Q0 Constellation 67 1.4594841634821365 UniBM25
4 Q0 Kite_flying 68 1.4554177755722286 UniBM25
4 Q0 Space_tourism 69 1.4245165725829592 UniBM25
4 Q0 Bolivia 70 1.4067777520556644 UniBM25
4 Q0 Storm 71 1.3867008815079744 UniBM25
4 Q0 Iceland 72 1.375421616387354 UniBM25
4 Q0 Gravitation 73 1.356455431554961 UniBM25
4 Q0 Gravity 74 1.356455431554961 UniBM25
4 Q0 Georges_LemaÃ®tre 75 1.3491797868720847 UniBM25
4 Q0 Kinetic_theory_of_gases 76 1.348770145911937 UniBM25
4 Q0 Scientific_evidence 77 1.3484639446568278 UniBM25
4 Q0 Arthur_Eddington 78 1.3450979225677768 UniBM25
4 Q0 Luminiferous_aether 79 1.3449794942552382 UniBM25
4 Q0 Particle_physics 80 1.3401814599219193 UniBM25
4 Q0 Vacuum_energy 81 1.3301672672534293 UniBM25
4 Q0 Albert_Einstein 82 1.328702602816288 UniBM25
4 Q0 Aether_(classical_element) 83 1.3283355321976325 UniBM25
4 Q0 Big_Bang_cosmology 84 1.3273052536907497 UniBM25
4 Q0 Big_Bang 85 1.3273052536907497 UniBM25
4 Q0 Timeline_of_scientific_discoveries 86 1.3229250617802186 UniBM25
4 Q0 Samuel_de_Champlain 87 1.3166705033248394 UniBM25
4 Q0 Francisco_VÃ¡zquez_de_Coronado 88 1.3164334916511196 UniBM25
4 Q0 Multiple_discovery 89 1.3097350097130227 UniBM25
4 Q0 Sovereign_state 90 1.3042769005665285 UniBM25
4 Q0 MichelsonâMorley_experiment 91 1.3007567789500016 UniBM25
4 Q0 List_of_multiple_discoveries 92 1.300494289247147 UniBM25
4 Q0 Robert_Herman 93 1.2964509762320398 UniBM25
4 Q0 Ralph_Alpher 94 1.293082462720858 UniBM25
4 Q0 Sciences 95 1.2927088119110441 UniBM25
4 Q0 Photon 96 1.2923087026554718 UniBM25
4 Q0 Mythology 97 1.2914217886423573 UniBM25
4 Q0 Electromagnetic_force 98 1.2906671702123476 UniBM25
4 Q0 Hydrogen_atoms 99 1.2898721357077285 UniBM25
4 Q0 Hydrogen_atom 100 1.2898721357077285 UniBM25
